Customer_ID,Visit_Date,Visit_Number,Total_Spend,Items_Purchased,Days_Since_Last_Visit,Age,Region,Product_Category,Product,SKU_ID,Engagement_Rate,Product_Satisfaction,Bounce_Rate,Conversion_Rate,Product_Purchase_Rate_by_Segment,Segmentation_Efficiency,Cart_Abandoned,City,City_Type,Churn_Risk,Visit_Month_Full,Group_Assignment,Group,Month
CUST-10422,2023-12-03,1.0,5.120245233440171,6.0,16.0,47.0,South,Clothing,T-Shirt,SKU-1938,3.0,1.6718927435987283,88.71,0.5215485579255172,13.45,1.96,1.0,Helena,Rural,False,2023-12,repeat,repeat,12.0
CUST-10403,2023-12-05,1.0,9.482172666935966,8.0,44.0,51.0,West,Books,Science Textbook,SKU-3555,2.0,1.0,88.68,0.975030035781966,25.89,3.59,1.0,Dover,Rural,True,2023-12,churn,churn,12.0
CUST-10178,2023-12-06,2.0,5.843747262843905,11.0,4.0,36.0,South,Sports & Outdoors,Dumbbells,SKU-5378,5.0,1.0,43.67,0.9815188300193283,48.67,4.96,0.0,Boise,Rural,False,2023-12,churn,churn,12.0
CUST-10381,2023-12-06,1.0,8.486579597523576,2.0,40.0,59.0,South,Electronics,Laptop,SKU-1934,5.0,2.0,62.84,0.7627119134340273,21.57,3.79,0.0,Dover,Rural,False,2023-12,loyal,loyal,12.0
CUST-10031,2023-12-07,1.0,22.85977662633941,4.0,58.0,57.0,East,Home & Kitchen,Vacuum Cleaner,SKU-3348,4.0,1.104108581984574,72.44,2.91519039900321,33.57,1.46,1.0,New York,Urban,False,2023-12,churn,churn,12.0
CUST-10296,2023-12-08,2.0,4.957350961699118,5.0,8.0,61.0,West,Toys & Games,Puzzle,SKU-4345,5.0,1.7999160853731897,50.0,0.9624254083350245,49.28,2.65,0.0,Helena,Rural,False,2023-12,loyal,loyal,12.0
CUST-10066,2023-12-08,1.0,7.704571185694257,5.0,4.0,55.0,South,Electronics,Tablet,SKU-9424,4.0,1.1785446620543336,55.93,0.5844488077740246,29.06,2.14,0.0,Dallas,Rural,True,2023-12,churn,churn,12.0
CUST-10118,2023-12-09,2.0,7.218211131452154,10.0,58.0,47.0,North,Toys & Games,Puzzle,SKU-3481,3.0,1.0,69.75,0.6974239760136101,38.53,2.98,1.0,Dallas,Rural,False,2023-12,churn,churn,12.0
CUST-10105,2023-12-12,1.0,6.852826836693142,2.0,3.0,64.0,South,Clothing,T-Shirt,SKU-4851,4.0,1.0,69.61,0.7090313970988973,52.63,3.27,1.0,Helena,Rural,False,2023-12,repeat,repeat,12.0
CUST-10391,2023-12-13,1.0,16.28331605756492,5.0,7.0,50.0,East,Books,Cookbook,SKU-4477,4.0,1.6527461078518746,67.61,2.5775071954661453,28.25,2.51,0.0,New York,Urban,False,2023-12,repeat,repeat,12.0
CUST-10036,2023-12-13,3.0,10.061864223420228,5.0,9.0,55.0,West,Clothing,Jacket,SKU-6082,4.0,1.0,71.59,0.6154512676763306,59.12,3.72,1.0,Dover,Rural,False,2023-12,loyal,loyal,12.0
CUST-10174,2023-12-14,3.0,20.40040498153668,3.0,14.0,60.0,East,Home & Kitchen,Vacuum Cleaner,SKU-9221,4.0,4.0,65.81,2.9520437958965005,32.9,4.9,0.0,San Francisco,Urban,False,2023-12,churn,churn,12.0
CUST-10003,2023-12-14,1.0,6.624832533615357,3.0,6.0,49.0,Central,Toys & Games,RC Car,SKU-8892,2.0,1.243172190999454,87.03,1.083363029994928,45.98,3.9,1.0,Dover,Rural,True,2023-12,neutral,loyal,12.0
CUST-10356,2023-12-16,1.0,12.555608615278938,7.0,50.0,58.0,West,Toys & Games,Puzzle,SKU-3504,5.0,3.0,42.02,1.1661656462523209,12.46,3.73,0.0,Helena,Rural,True,2023-12,loyal,loyal,12.0
CUST-10452,2023-12-16,1.0,8.05920963788885,5.0,65.0,23.0,South,Beauty & Personal Care,Shampoo,SKU-6488,5.0,3.8820629922650514,22.57,2.6539580224798107,11.09,2.64,0.0,New York,Urban,False,2023-12,repeat,repeat,12.0
CUST-10195,2023-12-17,3.0,10.456455525638544,4.0,20.0,25.0,Central,Toys & Games,Puzzle,SKU-2787,3.0,5.0,88.61,2.8668100213573364,43.39,3.75,1.0,New York,Urban,False,2023-12,loyal,loyal,12.0
CUST-10047,2023-12-17,2.0,8.302461460727317,3.0,53.0,53.0,East,Clothing,Jeans,SKU-7265,4.0,1.0,60.17,0.5666424404632175,33.41,4.01,1.0,Helena,Rural,True,2023-12,loyal,loyal,12.0
CUST-10400,2023-12-18,1.0,8.151551477115103,5.0,1.0,21.0,East,Toys & Games,RC Car,SKU-6758,3.0,1.8556964681062853,74.06,0.7818963375118912,22.53,1.16,1.0,Dover,Rural,True,2023-12,repeat,repeat,12.0
CUST-10188,2023-12-19,2.0,8.900415803112981,1.0,44.0,64.0,East,Electronics,Smartphone,SKU-5507,5.0,1.830219864566992,32.69,0.7877242836437539,31.58,4.45,0.0,Dallas,Rural,False,2023-12,churn,churn,12.0
CUST-10169,2023-12-19,1.0,10.951906897598766,3.0,10.0,59.0,North,Electronics,Smartphone,SKU-5025,4.0,1.0,58.13,0.8818769198399987,37.19,3.98,0.0,Boise,Rural,True,2023-12,churn,churn,12.0
CUST-10067,2023-12-19,3.0,7.75848504797172,7.0,11.0,24.0,Central,Beauty & Personal Care,Shampoo,SKU-3818,2.0,3.0,83.21,0.504601687369476,28.47,2.98,1.0,Helena,Rural,True,2023-12,repeat,repeat,12.0
CUST-10156,2023-12-19,3.0,8.197265791010084,2.0,52.0,60.0,Central,Clothing,T-Shirt,SKU-6381,4.0,1.0,69.65,0.8789812176462309,44.31,4.24,0.0,Helena,Rural,False,2023-12,loyal,loyal,12.0
CUST-10287,2023-12-20,2.0,6.866826594957498,5.0,18.0,37.0,West,Toys & Games,Board Game,SKU-4708,5.0,3.0,51.18,0.78167193298375,19.13,3.99,0.0,Boise,Rural,True,2023-12,repeat,repeat,12.0
CUST-10137,2023-12-20,1.0,19.65570960624636,7.0,2.0,27.0,Central,Beauty & Personal Care,Perfume,SKU-3379,5.0,5.0,50.3,1.947657724177379,36.1,3.72,0.0,San Francisco,Urban,False,2023-12,repeat,repeat,12.0
CUST-10236,2023-12-22,3.0,12.777444840386398,3.0,10.0,29.0,West,Electronics,Tablet,SKU-7506,4.0,3.629170739255559,63.7,2.1776129689993518,39.15,3.74,1.0,New York,Urban,False,2023-12,churn,churn,12.0
CUST-10204,2023-12-23,1.0,12.775564681534386,8.0,65.0,39.0,East,Beauty & Personal Care,Face Wash,SKU-6840,5.0,1.0,35.35,2.5694208364897606,18.57,3.58,0.0,New York,Urban,False,2023-12,neutral,loyal,12.0
CUST-10392,2023-12-23,1.0,9.004558102842458,5.0,62.0,32.0,North,Beauty & Personal Care,Shampoo,SKU-8741,3.0,1.0,88.52,0.958442214839409,50.11,4.26,1.0,Dover,Rural,True,2023-12,repeat,repeat,12.0
CUST-10198,2023-12-24,2.0,9.927723961520904,2.0,77.0,18.0,East,Clothing,T-Shirt,SKU-7017,5.0,3.0,42.13,0.5873613698445928,18.89,4.5,0.0,Helena,Rural,False,2023-12,repeat,repeat,12.0
CUST-10119,2023-12-24,1.0,3.835696842680621,3.0,12.0,44.0,North,Clothing,T-Shirt,SKU-4158,3.0,3.0,88.21,0.9304693448090545,10.87,4.57,1.0,Dallas,Rural,False,2023-12,churn,churn,12.0
CUST-10264,2023-12-24,2.0,8.661347270749035,2.0,10.0,20.0,North,Beauty & Personal Care,Perfume,SKU-8824,3.0,1.6680851365706462,80.14,0.5868159829523166,28.94,4.71,1.0,Chicago,Rural,False,2023-12,churn,churn,12.0
CUST-10099,2023-12-24,2.0,7.476048065864245,5.0,11.0,30.0,East,Beauty & Personal Care,Perfume,SKU-9360,3.0,3.0,88.19,0.5684941163571944,33.58,3.58,1.0,Chicago,Rural,True,2023-12,churn,churn,12.0
CUST-10269,2023-12-25,2.0,9.763723417396957,3.0,9.0,39.0,Central,Books,Cookbook,SKU-7606,5.0,1.204984295415821,41.31,0.8931569600876661,55.41,3.49,0.0,Boise,Rural,False,2023-12,churn,churn,12.0
CUST-10058,2023-12-25,2.0,16.2495019331348,5.0,6.0,60.0,South,Electronics,Smartphone,SKU-3025,3.0,5.0,87.43,2.2872578234757746,51.75,1.79,1.0,San Francisco,Urban,False,2023-12,churn,churn,12.0
CUST-10224,2023-12-26,4.0,10.42765199569538,3.0,76.0,24.0,Central,Clothing,T-Shirt,SKU-1617,5.0,3.0,57.07,0.9584228107290783,27.12,3.34,0.0,Boise,Rural,False,2023-12,repeat,repeat,12.0
CUST-10140,2023-12-27,2.0,11.614157683426876,5.0,7.0,24.0,West,Beauty & Personal Care,Shampoo,SKU-1302,4.0,1.2931477302610133,62.53,1.6252966009825163,50.19,4.74,0.0,New York,Urban,False,2023-12,repeat,repeat,12.0
CUST-10090,2023-12-28,2.0,8.204909750269826,5.0,18.0,21.0,South,Books,Cookbook,SKU-2496,4.0,4.0,66.33,2.0443377944002252,49.47,2.17,1.0,San Francisco,Urban,False,2023-12,churn,churn,12.0
CUST-10008,2023-12-29,3.0,9.959042526901722,7.0,70.0,54.0,South,Beauty & Personal Care,Shampoo,SKU-2438,5.0,1.013001923510736,35.23,0.6830599750933004,54.34,3.84,0.0,Helena,Rural,False,2023-12,repeat,repeat,12.0
CUST-10016,2023-12-30,2.0,6.399025788421883,2.0,54.0,56.0,South,Beauty & Personal Care,Face Wash,SKU-1689,3.0,1.0,88.23,0.7594743609378503,14.33,4.23,1.0,Chicago,Rural,True,2023-12,churn,churn,12.0
CUST-10024,2023-12-30,4.0,5.015121736827284,6.0,9.0,56.0,East,Books,Fiction Novel,SKU-1305,3.0,1.085508530854468,66.2,0.9976635482702766,47.43,3.64,1.0,Dallas,Rural,False,2023-12,repeat,repeat,12.0
CUST-10064,2024-01-01,2.0,112.66710881786906,4.0,18.0,54.0,Central,Electronics,Laptop,SKU-7385,3.0,1.2078862551460272,62.45,0.7337357861060432,43.86,4.61,0.0,Chicago,Rural,True,2024-01,neutral,churn,1.0
CUST-10227,2024-01-01,1.0,111.85572602069008,5.0,68.0,45.0,South,Home & Kitchen,Blender,SKU-2139,4.0,1.0,23.35,0.7573430616331391,29.19,1.79,0.0,Helena,Rural,False,2024-01,churn,churn,1.0
CUST-10074,2024-01-01,3.0,115.23272571789336,4.0,46.0,40.0,Central,Beauty & Personal Care,Perfume,SKU-2332,3.0,3.0,56.32,1.1791938835839053,49.35,1.28,0.0,Chicago,Rural,False,2024-01,loyal,loyal,1.0
CUST-10110,2024-01-01,1.0,115.45304899619256,1.0,37.0,31.0,West,Books,Fiction Novel,SKU-4300,1.0,1.0265322038738196,82.27,0.7847130025777063,54.4,2.49,1.0,Helena,Rural,False,2024-01,churn,churn,1.0
CUST-10223,2024-01-02,1.0,112.9200523974824,7.0,9.0,27.0,East,Books,Science Textbook,SKU-6905,1.0,3.0,85.76,0.7510316954661134,40.72,4.55,1.0,Dallas,Rural,True,2024-01,repeat,repeat,1.0
CUST-10491,2024-01-02,1.0,237.46376539931387,6.0,1.0,55.0,South,Toys & Games,RC Car,SKU-9414,1.0,4.693576206685711,88.03,1.6951878202813864,30.38,3.98,1.0,San Francisco,Urban,True,2024-01,loyal,loyal,1.0
CUST-10020,2024-01-03,1.0,245.51959617091703,6.0,43.0,27.0,Central,Sports & Outdoors,Dumbbells,SKU-4781,2.0,4.0,73.1,1.894179751144093,10.68,4.63,1.0,San Francisco,Urban,False,2024-01,neutral,churn,1.0
CUST-10240,2024-01-04,4.0,195.7460690906632,2.0,76.0,52.0,South,Clothing,Jeans,SKU-7553,2.0,1.0,76.21,2.5325575151428668,11.78,3.53,1.0,New York,Urban,True,2024-01,churn,churn,1.0
CUST-10244,2024-01-05,1.0,114.42472468813897,7.0,32.0,44.0,North,Home & Kitchen,Blender,SKU-4179,2.0,3.0,70.16,0.7117867075707544,11.45,4.87,1.0,Dallas,Rural,False,2024-01,repeat,repeat,1.0
CUST-10339,2024-01-05,1.0,109.8350644570056,5.0,43.0,49.0,North,Toys & Games,Board Game,SKU-2374,3.0,3.0,68.18,0.8507950187259268,45.99,2.03,0.0,Dover,Rural,False,2024-01,loyal,loyal,1.0
CUST-10138,2024-01-05,4.0,111.34328963620034,10.0,12.0,39.0,South,Beauty & Personal Care,Perfume,SKU-9469,3.0,3.0,49.65,1.1948215516016978,29.67,1.93,0.0,Boise,Rural,False,2024-01,neutral,loyal,1.0
CUST-10150,2024-01-06,2.0,247.0488495498108,1.0,4.0,52.0,East,Books,Fiction Novel,SKU-4888,4.0,4.0,45.79,2.5651644876411943,52.12,2.48,0.0,San Francisco,Urban,False,2024-01,churn,churn,1.0
CUST-10203,2024-01-06,2.0,116.58132770858164,5.0,2.0,36.0,West,Electronics,Smartphone,SKU-9805,1.0,1.4214245505924978,81.06,0.8894352450454064,35.2,4.35,1.0,Helena,Rural,False,2024-01,neutral,repeat,1.0
CUST-10401,2024-01-10,1.0,115.68674106330351,5.0,75.0,21.0,South,Electronics,Smartphone,SKU-4051,2.0,3.0,76.95,0.6306964064091304,46.69,2.73,1.0,Chicago,Rural,False,2024-01,repeat,repeat,1.0
CUST-10238,2024-01-11,1.0,112.87692743539476,2.0,2.0,27.0,East,Sports & Outdoors,Yoga Mat,SKU-6447,3.0,3.0,52.77,0.6863906221736291,47.21,3.68,0.0,Helena,Rural,False,2024-01,loyal,loyal,1.0
CUST-10211,2024-01-11,1.0,111.06664621895467,8.0,15.0,51.0,West,Sports & Outdoors,Dumbbells,SKU-1377,3.0,1.8926717110769748,57.94,0.7564509207626946,40.45,1.92,0.0,Dover,Rural,False,2024-01,loyal,loyal,1.0
CUST-10299,2024-01-11,1.0,113.89982055604152,4.0,3.0,53.0,West,Toys & Games,RC Car,SKU-1268,2.0,3.0,69.56,0.9336930323621464,33.94,3.12,1.0,Helena,Rural,True,2024-01,repeat,repeat,1.0
CUST-10208,2024-01-11,1.0,109.14654479984408,5.0,55.0,32.0,East,Electronics,Smartphone,SKU-3087,3.0,3.0,67.66,0.7253808082834503,48.66,3.58,0.0,Chicago,Rural,False,2024-01,churn,churn,1.0
CUST-10291,2024-01-13,1.0,110.01882742458965,5.0,79.0,56.0,East,Books,Cookbook,SKU-2085,1.0,1.817443561738441,85.32,0.5518039844816656,42.53,3.06,1.0,Helena,Rural,False,2024-01,churn,churn,1.0
CUST-10029,2024-01-13,3.0,203.14124221852796,4.0,68.0,41.0,South,Toys & Games,Board Game,SKU-9368,1.0,5.0,80.4,2.9747262712136626,15.17,1.13,1.0,New York,Urban,False,2024-01,repeat,repeat,1.0
CUST-10246,2024-01-13,1.0,113.89414261206916,7.0,66.0,61.0,Central,Home & Kitchen,Cookware Set,SKU-2037,3.0,1.341817351697876,47.34,0.779760835200138,59.08,4.92,0.0,Boise,Rural,False,2024-01,loyal,loyal,1.0
CUST-10164,2024-01-14,1.0,111.5112875133358,3.0,59.0,33.0,North,Electronics,Tablet,SKU-1710,4.0,1.2594234334312926,21.05,0.763425126520282,31.16,2.87,0.0,Dover,Rural,True,2024-01,repeat,repeat,1.0
CUST-10360,2024-01-14,1.0,115.25190687829654,8.0,7.0,57.0,Central,Toys & Games,Puzzle,SKU-8943,4.0,1.0,28.89,0.9840971847094409,10.53,1.63,0.0,Helena,Rural,True,2024-01,churn,churn,1.0
CUST-10167,2024-01-14,2.0,116.70736841007786,8.0,13.0,60.0,East,Electronics,Smartphone,SKU-9565,4.0,3.0,54.52,1.0219830078842516,11.63,2.33,0.0,Helena,Rural,True,2024-01,loyal,loyal,1.0
CUST-10295,2024-01-15,2.0,240.48999178706123,0.0,17.0,31.0,Central,Sports & Outdoors,Running Shoes,SKU-7023,1.0,5.0,89.2,2.7483175996785514,44.57,3.35,1.0,San Francisco,Urban,False,2024-01,loyal,loyal,1.0
CUST-10497,2024-01-16,1.0,111.25734515095311,5.0,89.0,22.0,East,Beauty & Personal Care,Shampoo,SKU-1653,4.0,2.0,29.22,0.519059463619652,28.22,3.02,0.0,Chicago,Rural,True,2024-01,repeat,repeat,1.0
CUST-10216,2024-01-17,1.0,191.7979482465915,4.0,49.0,27.0,East,Sports & Outdoors,Dumbbells,SKU-3657,2.0,1.0,64.21,2.4170431915590482,48.79,4.63,1.0,New York,Urban,False,2024-01,churn,churn,1.0
CUST-10225,2024-01-18,2.0,115.6801551631961,9.0,12.0,48.0,South,Home & Kitchen,Cookware Set,SKU-7099,3.0,3.0,50.44,0.7553512237864053,29.65,2.21,0.0,Dallas,Rural,False,2024-01,loyal,loyal,1.0
CUST-10183,2024-01-19,2.0,115.71101412566648,3.0,19.0,20.0,North,Home & Kitchen,Cookware Set,SKU-2239,2.0,3.0,67.14,0.9969421703214171,25.03,3.81,1.0,Boise,Rural,True,2024-01,loyal,loyal,1.0
CUST-10255,2024-01-19,1.0,117.0218616583844,8.0,70.0,44.0,South,Electronics,Laptop,SKU-2852,1.0,1.0,85.8,1.1367635648058105,49.31,2.56,1.0,Boise,Rural,True,2024-01,loyal,loyal,1.0
CUST-10072,2024-01-20,1.0,115.82242377756944,6.0,82.0,56.0,West,Beauty & Personal Care,Shampoo,SKU-3059,3.0,1.379692408167267,59.31,1.0935328165841134,44.96,4.53,0.0,Dallas,Rural,True,2024-01,repeat,repeat,1.0
CUST-10267,2024-01-20,3.0,107.42725372549675,6.0,7.0,20.0,West,Clothing,T-Shirt,SKU-3526,3.0,2.0,61.6,1.1162851797978521,49.78,2.86,0.0,Boise,Rural,True,2024-01,churn,churn,1.0
CUST-10252,2024-01-21,3.0,113.50926057619895,7.0,53.0,29.0,West,Books,Cookbook,SKU-5787,1.0,2.0,85.45,0.5411513249624963,32.47,3.94,1.0,Helena,Rural,True,2024-01,neutral,repeat,1.0
CUST-10454,2024-01-21,1.0,236.2704753554265,5.0,8.0,40.0,South,Books,Fiction Novel,SKU-1209,2.0,4.0,74.04,2.203086529001464,37.4,3.53,1.0,San Francisco,Urban,False,2024-01,loyal,loyal,1.0
CUST-10187,2024-01-21,1.0,192.0164709376572,3.0,37.0,26.0,East,Electronics,Laptop,SKU-8116,1.0,1.0,80.81,1.7143515575805348,53.88,2.56,1.0,New York,Urban,True,2024-01,churn,churn,1.0
CUST-10081,2024-01-21,2.0,244.7197101496184,3.0,65.0,36.0,East,Books,Cookbook,SKU-6581,2.0,4.0,74.09,2.0569686539741294,49.45,2.36,1.0,San Francisco,Urban,False,2024-01,loyal,loyal,1.0
CUST-10247,2024-01-22,2.0,115.27233740135436,3.0,16.0,25.0,West,Home & Kitchen,Cookware Set,SKU-1105,2.0,2.0,75.79,0.8704939684971138,45.51,3.07,1.0,Chicago,Rural,False,2024-01,repeat,repeat,1.0
CUST-10270,2024-01-24,3.0,189.9378616165191,1.0,61.0,47.0,Central,Home & Kitchen,Cookware Set,SKU-5042,3.0,1.2680636408228765,49.4,2.893661810913353,36.97,4.25,0.0,New York,Urban,True,2024-01,churn,churn,1.0
CUST-10212,2024-01-25,3.0,105.22579119624282,6.0,9.0,29.0,East,Clothing,Jacket,SKU-3596,4.0,1.624148907849134,36.9,0.8397913960184933,53.44,4.54,0.0,Dover,Rural,True,2024-01,churn,churn,1.0
CUST-10063,2024-01-26,3.0,113.18998254609946,6.0,3.0,33.0,South,Clothing,Jacket,SKU-6200,4.0,2.0,47.89,0.9725114565362593,29.54,1.47,0.0,Dover,Rural,False,2024-01,repeat,repeat,1.0
CUST-10182,2024-01-27,2.0,121.01998906362398,7.0,48.0,32.0,South,Books,Fiction Novel,SKU-4044,4.0,3.0,28.7,1.01233141499387,32.06,4.24,0.0,Dallas,Rural,False,2024-01,repeat,repeat,1.0
CUST-10107,2024-01-27,1.0,111.9712268676686,4.0,42.0,45.0,North,Electronics,Smartphone,SKU-9822,2.0,3.0,68.8,0.5834643327694016,58.47,4.28,1.0,Boise,Rural,False,2024-01,neutral,loyal,1.0
CUST-10181,2024-01-28,3.0,112.76521916770686,3.0,79.0,58.0,West,Toys & Games,Board Game,SKU-3011,1.0,3.0,83.82,0.971689357884472,59.91,1.44,1.0,Dallas,Rural,True,2024-01,repeat,repeat,1.0
CUST-10026,2024-01-28,1.0,204.63939990194845,8.0,5.0,29.0,North,Electronics,Tablet,SKU-3390,2.0,3.735301191962225,73.07,2.5445349788691622,36.21,4.77,1.0,New York,Urban,True,2024-01,repeat,repeat,1.0
CUST-10438,2024-01-28,1.0,114.4925580139974,7.0,16.0,49.0,West,Beauty & Personal Care,Face Wash,SKU-9893,2.0,1.0,60.21,0.6659063128408331,39.86,1.71,1.0,Dover,Rural,True,2024-01,repeat,repeat,1.0
CUST-10030,2024-01-29,3.0,113.30547623656877,6.0,6.0,29.0,West,Books,Science Textbook,SKU-6660,1.0,1.0,81.45,1.0057597497905426,18.51,3.83,1.0,Boise,Rural,False,2024-01,churn,churn,1.0
CUST-10177,2024-01-29,2.0,197.2691416592241,4.0,8.0,45.0,West,Books,Cookbook,SKU-7856,2.0,1.436126529135317,78.55,2.5831059415335407,26.89,1.18,1.0,New York,Urban,False,2024-01,repeat,repeat,1.0
CUST-10214,2024-01-30,1.0,245.2673020364438,5.0,2.0,31.0,South,Home & Kitchen,Cookware Set,SKU-8638,3.0,4.0,42.08,1.9402501687453355,45.85,3.72,0.0,San Francisco,Urban,True,2024-01,churn,churn,1.0
CUST-10123,2024-01-31,4.0,108.99279567288984,2.0,45.0,64.0,North,Sports & Outdoors,Dumbbells,SKU-2545,3.0,1.0,55.02,0.6066738142397933,54.79,2.83,0.0,Dover,Rural,False,2024-01,churn,churn,1.0
CUST-10132,2024-02-01,2.0,96.11722349395887,3.0,48.0,51.0,Central,Electronics,Tablet,SKU-5403,3.0,1.9484533069621568,63.64,0.9631794545324499,24.51,1.72,0.0,Helena,Rural,False,2024-02,churn,churn,2.0
CUST-10060,2024-02-02,3.0,105.44693324403904,6.0,7.0,36.0,North,Books,Cookbook,SKU-1868,2.0,1.0,68.83,0.6944352298580515,22.68,4.66,1.0,Helena,Rural,False,2024-02,repeat,repeat,2.0
CUST-10260,2024-02-02,2.0,100.52542288700592,9.0,15.0,64.0,North,Electronics,Laptop,SKU-3665,4.0,1.1401131757664524,50.03,0.5492378439303633,10.53,4.15,0.0,Dover,Rural,False,2024-02,churn,churn,2.0
CUST-10414,2024-02-02,1.0,100.28327582905531,5.0,9.0,40.0,East,Sports & Outdoors,Running Shoes,SKU-2003,3.0,3.0,65.71,0.8566986335750729,27.78,2.35,0.0,Boise,Rural,False,2024-02,churn,churn,2.0
CUST-10322,2024-02-04,1.0,99.73324205087756,6.0,15.0,56.0,South,Beauty & Personal Care,Perfume,SKU-4317,2.0,3.0,78.05,0.8396874849198683,18.43,4.52,1.0,Helena,Rural,False,2024-02,churn,churn,2.0
CUST-10393,2024-02-07,1.0,102.25130174341156,4.0,11.0,33.0,South,Clothing,T-Shirt,SKU-4857,4.0,3.0,59.11,1.1465372010921047,36.47,1.72,0.0,Dover,Rural,False,2024-02,loyal,loyal,2.0
CUST-10377,2024-02-07,1.0,107.33081728402132,6.0,33.0,56.0,South,Beauty & Personal Care,Shampoo,SKU-8197,4.0,3.0,33.86,1.1370382005985054,10.67,3.7,0.0,Helena,Rural,True,2024-02,repeat,repeat,2.0
CUST-10232,2024-02-08,2.0,101.5082232079415,7.0,17.0,36.0,East,Sports & Outdoors,Dumbbells,SKU-4046,2.0,1.8684679758979128,77.01,0.6038685284705534,25.17,4.77,1.0,Helena,Rural,False,2024-02,churn,churn,2.0
CUST-10315,2024-02-08,1.0,98.29442907195092,5.0,89.0,41.0,South,Sports & Outdoors,Running Shoes,SKU-7613,1.0,3.0,85.67,0.8656400542085844,49.14,4.9,1.0,Dover,Rural,False,2024-02,loyal,loyal,2.0
CUST-10148,2024-02-09,1.0,99.60847152069344,7.0,7.0,48.0,North,Beauty & Personal Care,Perfume,SKU-2401,2.0,1.0,71.89,0.9522134247482519,19.81,1.16,1.0,Boise,Rural,False,2024-02,repeat,repeat,2.0
CUST-10122,2024-02-12,4.0,103.0891797902232,5.0,1.0,43.0,North,Beauty & Personal Care,Face Wash,SKU-1016,3.0,3.0,66.13,0.6748736317031633,23.26,4.62,0.0,Helena,Rural,False,2024-02,repeat,repeat,2.0
CUST-10037,2024-02-12,3.0,170.085996992935,8.0,43.0,48.0,South,Clothing,T-Shirt,SKU-5133,2.0,4.459590523278817,77.76,1.9766411864226405,48.7,3.94,1.0,New York,Urban,True,2024-02,repeat,repeat,2.0
CUST-10018,2024-02-13,2.0,102.45699235329748,3.0,16.0,58.0,Central,Electronics,Laptop,SKU-5507,4.0,3.0,59.71,0.9938554795467063,55.74,1.25,0.0,Chicago,Rural,True,2024-02,neutral,loyal,2.0
CUST-10039,2024-02-15,3.0,93.2870689892032,5.0,54.0,30.0,South,Toys & Games,RC Car,SKU-9496,1.0,1.0,82.47,0.761234037254934,26.45,3.81,1.0,Dallas,Rural,True,2024-02,loyal,loyal,2.0
CUST-10479,2024-02-16,1.0,99.32964803851992,6.0,38.0,22.0,West,Clothing,T-Shirt,SKU-5244,4.0,3.0,35.49,0.8352406099975831,46.12,4.05,0.0,Dover,Rural,True,2024-02,churn,churn,2.0
CUST-10408,2024-02-17,1.0,101.80932463895913,6.0,41.0,56.0,South,Books,Cookbook,SKU-2920,4.0,3.0,36.86,0.553588575080927,25.37,1.12,0.0,Boise,Rural,True,2024-02,churn,churn,2.0
CUST-10023,2024-02-18,2.0,179.35062773287856,4.0,67.0,62.0,North,Toys & Games,Board Game,SKU-9556,1.0,1.4874311982495136,80.4,2.2245500359099677,45.78,3.28,1.0,New York,Urban,False,2024-02,neutral,repeat,2.0
CUST-10275,2024-02-18,2.0,168.90762891478803,6.0,34.0,38.0,East,Electronics,Tablet,SKU-5071,3.0,1.8945522268940915,64.91,2.1571279917493094,19.34,1.6,0.0,New York,Urban,True,2024-02,repeat,repeat,2.0
CUST-10172,2024-02-22,1.0,95.65100909904756,4.0,85.0,33.0,East,Electronics,Tablet,SKU-5158,3.0,1.0,54.64,0.6343130996221539,46.8,1.03,0.0,Boise,Rural,False,2024-02,neutral,repeat,2.0
CUST-10166,2024-02-22,1.0,99.24047537346264,2.0,35.0,46.0,North,Clothing,T-Shirt,SKU-5857,3.0,3.0,68.96,0.8082421762886611,50.45,4.57,0.0,Chicago,Rural,False,2024-02,churn,churn,2.0
CUST-10141,2024-02-23,3.0,96.74153906761148,5.0,6.0,61.0,South,Books,Fiction Novel,SKU-5281,4.0,1.799855255947315,46.88,1.0753744004456445,31.39,4.73,0.0,Helena,Rural,False,2024-02,repeat,repeat,2.0
CUST-10056,2024-02-23,3.0,99.56328403315166,6.0,73.0,24.0,Central,Clothing,T-Shirt,SKU-6251,1.0,3.0,82.69,0.8949825300583291,46.69,1.13,1.0,Dallas,Rural,True,2024-02,neutral,churn,2.0
CUST-10160,2024-02-24,2.0,99.97477151611572,2.0,80.0,29.0,North,Toys & Games,Puzzle,SKU-7995,3.0,1.0,45.83,0.653239316246053,13.77,3.67,0.0,Boise,Rural,False,2024-02,repeat,repeat,2.0
CUST-10284,2024-02-24,1.0,96.1816708193664,3.0,3.0,48.0,North,Electronics,Tablet,SKU-8820,3.0,3.0,67.68,0.5581371245162993,56.18,3.99,0.0,Dover,Rural,False,2024-02,repeat,repeat,2.0
CUST-10185,2024-02-25,2.0,102.3188290282204,4.0,47.0,41.0,North,Sports & Outdoors,Dumbbells,SKU-8025,3.0,1.0,49.83,1.0772972150189286,45.78,4.46,0.0,Chicago,Rural,False,2024-02,repeat,repeat,2.0
CUST-10021,2024-02-25,3.0,99.53965184817676,6.0,19.0,48.0,West,Sports & Outdoors,Yoga Mat,SKU-3996,3.0,3.0,63.55,0.6206892451515107,20.49,1.93,0.0,Dover,Rural,True,2024-02,repeat,repeat,2.0
